name max avg min
462530_sf_hexa 210.756 3.05461 1.06247
46260_sf_hexa 21.2241 2.15765 1.00459
46261_sf_hexa 28.6804 2.16717 1.01793
46262_sf_hexa 97.8072 2.34843 1.02716
46263_sf_hexa 42.3519 2.52411 1.02088
46264_sf_hexa 64.6185 2.48581 1.02004
46265_sf_hexa 10.5099 1.32768 1
46463_sf_hexa 56.2183 2.60376 1.01663
464844_sf_hexa 7.94836 2.30682 1.25259
464848_sf_hexa 79.2156 2.86059 1.02053
464960_sf_hexa 32.8007 2.75501 1.02317
46519_sf_hexa 8.87076 1.57994 1.03313
46522_sf_hexa 70.5315 2.09048 1.00792
46527_sf_hexa 8.88901 1.64356 1.02862
46541_sf_hexa 33.9154 2.54296 1.00972
46543_sf_hexa 45.3868 2.25298 1.00183
46648_sf_hexa 87.3075 2.61848 1.00606
46665_sf_hexa 7.49858 1.56477 1.00168
46780_sf_hexa 4.48667 1.43092 1
47097_sf_hexa 33.8449 2.62735 1.00316
47098_sf_hexa 81.3905 2.57368 1.00545
471287_sf_hexa 142.388 2.76925 1.02329
471290_sf_hexa 68.6816 2.71684 1.01998
471987_sf_hexa 46.4953 2.76917 1.05358
471988_sf_hexa 66.5966 2.89612 1.08864
471989_sf_hexa 60.9712 2.88984 1.04579
471997_sf_hexa 94.1721 2.56451 1.02898
471998_sf_hexa 49.6823 2.56622 1.09273
471999_sf_hexa 44.207 3.14065 1.03049
472000_sf_hexa 9.16788 1.53538 1.00094
472002_sf_hexa 101.961 2.86553 1.02817
472003_sf_hexa 95.478 2.56331 1.02412
472004_sf_hexa 261.436 2.86782 1.0315
472007_sf_hexa 47.0225 2.8492 1.02389
472010_sf_hexa 86.0373 2.87954 1.05539
472011_sf_hexa 386.785 2.20604 1
472012_sf_hexa 120.989 2.80743 1.06718
472013_sf_hexa 56.4495 2.82742 1.04244
472016_sf_hexa 53.7073 1.92321 1.00018
472017_sf_hexa 9.38504 1.48934 1
472023_sf_hexa 32.7604 2.83432 1.07993
472028_sf_hexa 14.0114 2.51696 1.10642
472031_sf_hexa 133.939 2.60618 1.03331
472033_sf_hexa 182.058 2.81429 1.1073
472035_sf_hexa 28.8789 2.16518 1.00006
472036_sf_hexa 50.5855 2.55997 1.03384
472043_sf_hexa 152.857 3.1386 1.04994
472046_sf_hexa 44.0651 3.08445 1.03827
472049_sf_hexa 172.236 2.59954 1.00196
472054_sf_hexa 110.455 3.09026 1.09077
472057_sf_hexa 10.0707 1.8891 1.2044
472058_sf_hexa 33.4973 2.73946 1.00001
472059_sf_hexa 10.0848 1.88955 1.20847
472060_sf_hexa 46.7167 2.92441 1.02917
472063_sf_hexa 18.5874 1.5091 1
472064_sf_hexa 15.1928 1.6819 1.06356
472065_sf_hexa 28.5609 2.6005 1.00695
472068_sf_hexa 47.6972 2.60297 1.00146
472069_sf_hexa 47.9983 2.97684 1.06947
472071_sf_hexa 73.4228 2.67209 1.00746
472076_sf_hexa 10.4809 2.10129 1.02338
472077_sf_hexa 47.0974 2.95514 1.0634
472078_sf_hexa 40.464 2.51299 1.00005
472079_sf_hexa 45.3958 2.51174 1.00899
472082_sf_hexa 14.6675 1.94074 1.02541
472083_sf_hexa 10.2223 1.92991 1.02538
472085_sf_hexa 14.7628 2.13406 1.00017
472086_sf_hexa 41.2674 2.51499 1.00005
472087_sf_hexa 12.5651 1.57275 1.00003
472089_sf_hexa 22.095 1.8983 1.00187
472090_sf_hexa 23.1213 1.84399 1.0053
472091_sf_hexa 134.896 2.80301 1.0177
472092_sf_hexa 8.05343 1.38083 1
472093_sf_hexa 14.5846 2.13327 1.00013
472094_sf_hexa 11.0521 2.28002 1.00333
472096_sf_hexa 10.7429 1.6096 1.00131
472097_sf_hexa 7.08733 1.56204 1.00022
472098_sf_hexa 25.3898 1.95139 1.0025
472102_sf_hexa 39.9669 2.84973 1.0107
472105_sf_hexa 30.4442 1.86171 1.09964
472106_sf_hexa 6.84002 1.52032 1.00005
472108_sf_hexa 30.3484 2.67424 1.00679
472109_sf_hexa 43.9293 2.98512 1.0509
472112_sf_hexa 6.77904 1.56727 1.00127
472113_sf_hexa 130.034 2.79236 1.07002
472114_sf_hexa 5.94501 1.46621 1.00029
472115_sf_hexa 35.6509 2.95413 1.05048
472117_sf_hexa 11.6345 1.57526 1.00003
472119_sf_hexa 169.526 3.37981 1.02506
472120_sf_hexa 64.0268 3.05238 1.0823
472121_sf_hexa 7.30855 1.48997 1.00015
472122_sf_hexa 57.5495 2.74563 1.01864
472130_sf_hexa 73.796 2.86364 1.03732
472131_sf_hexa 66.4488 2.87925 1.01669
472134_sf_hexa 16.6515 2.20296 1.02919
472138_sf_hexa 94.9912 2.88428 1.00732
472140_sf_hexa 20.9573 2.19987 1.03027
472144_sf_hexa 20.1408 2.05458 1.00406
472145_sf_hexa 51.357 2.72486 1.04038
472146_sf_hexa 5.50641 1.65413 1.03725
472152_sf_hexa 55.2276 2.73607 1.0552
472153_sf_hexa 104.082 2.84861 1.00434
472154_sf_hexa 65.1791 2.87629 1.0358
472155_sf_hexa 10.1568 1.66259 1.06318
472156_sf_hexa 5.58289 1.29364 1
472157_sf_hexa 11.1216 1.6728 1.00943
472158_sf_hexa 83.1574 2.93195 1.00151
472159_sf_hexa 26.2276 1.66062 1
472160_sf_hexa 38.6777 2.89491 1.00137
472161_sf_hexa 5.60893 1.29372 1
472162_sf_hexa 39.3972 2.5697 1.00024
472164_sf_hexa 81.8995 2.58413 1.00025
472167_sf_hexa 212.982 3.32146 1.04231
472172_sf_hexa 54.1151 2.72137 1.04365
472174_sf_hexa 19.1874 1.91988 1.15554
472175_sf_hexa 11.1092 1.52414 1.00043
472176_sf_hexa 99.9928 2.93602 1.05887
472178_sf_hexa 55.1638 2.49811 1.09182
472179_sf_hexa 43.2048 2.70757 1.06872
472180_sf_hexa 22.9277 2.47066 1.00736
472181_sf_hexa 43.8841 2.41988 1.0146
472182_sf_hexa 33.822 2.40104 1.0119
472183_sf_hexa 132.667 2.7517 1.06473
472185_sf_hexa 78.9954 2.76103 1.05127
472186_sf_hexa 52.3159 2.65971 1.04462
472187_sf_hexa 42.4013 2.81015 1.04832
472189_sf_hexa 56.0338 2.4891 1.09951
472190_sf_hexa 37.3243 2.896 1.05001
472192_sf_hexa 27.8847 3.3409 1.05286
472196_sf_hexa 71.7779 3.01123 1.00786
472198_sf_hexa 63.6711 2.77073 1.03081
472201_sf_hexa 13.1998 2.13478 1.06088
472202_sf_hexa 28.8303 2.92 1.10204
472203_sf_hexa 47.6784 2.77001 1.03243
472205_sf_hexa 26.8985 2.09725 1.12092
472206_sf_hexa 112.039 2.69068 1.04494
473603_sf_hexa 29.8623 1.71312 1.00113
474823_sf_hexa 214.786 2.48712 1.00315
474824_sf_hexa 12.632 1.36195 1
474825_sf_hexa 8.11545 1.47678 1.00138
47851_sf_hexa 44.6975 2.39505 1.08208
479926_sf_hexa 57.1585 2.83824 1.05789
479927_sf_hexa 48.0199 2.73174 1.05161
479928_sf_hexa 95.1874 2.83073 1.03134
48133_sf_hexa 87.837 2.62871 1.08525
48223_sf_hexa 44.1913 2.19932 1.00911
48224_sf_hexa 18.609 1.75093 1.00699
48270_sf_hexa 68.5912 2.50029 1.0572
48335_sf_hexa 578.54 2.29487 1.00038
48336_sf_hexa 246.208 2.86474 1.09819
48340_sf_hexa 274.347 2.16507 1.01775
48342_sf_hexa 50.8658 2.6849 1.00627
48367_sf_hexa 58.4183 2.49162 1.05629
48415_sf_hexa 42.1703 2.28889 1.0185
48416_sf_hexa 18.2235 2.29039 1.03592
48417_sf_hexa 40.9871 2.47263 1.01761
48419_sf_hexa 42.0376 2.79912 1.05179
48420_sf_hexa 15.2327 2.54835 1.07858
48421_sf_hexa 32.6649 2.76943 1.02565
48551_sf_hexa 194.191 2.68948 1.00062
48552_sf_hexa 58.5548 2.61349 1.0005
48558_sf_hexa 137.041 2.77122 1.00047
486343_sf_hexa 84.8439 2.63652 1.01069
486700_sf_hexa 17.8986 2.09821 1.01673
486860_sf_hexa 9.02927 1.91297 1.0192
488049_sf_hexa 64.2844 2.71184 1.00333
488050_sf_hexa 72.254 2.89051 1.01758
488051_sf_hexa 44.2513 2.17356 1.00059
48876_sf_hexa 35.0804 2.96504 1.07086
48956_sf_hexa 148.451 3.32086 1.07287
491062_sf_hexa 117.588 2.23874 1
49163_sf_hexa 94.7611 2.6443 1.04453
49166_sf_hexa 86.1563 2.69978 1.03
49167_sf_hexa 80.6457 2.64539 1.02594
49315_sf_hexa 34.3788 2.25108 1.02045
49317_sf_hexa 58.4606 2.35736 1.00848
49318_sf_hexa 8.98856 1.74645 1.00612
49374_sf_hexa 60.3376 2.8213 1.03761
49377_sf_hexa 78.9901 2.87956 1.05564
49379_sf_hexa 33.9898 2.03065 1.00326
49382_sf_hexa 11.1136 2.03905 1.18945
49415_sf_hexa 11.0922 1.778 1.00014
49416_sf_hexa 56.4922 2.75263 1.00632
49417_sf_hexa 117.842 2.76394 1.02485
49419_sf_hexa 52.5561 3.14268 1.01187
49421_sf_hexa 76.0773 2.82617 1.00677
49422_sf_hexa 68.9986 2.81772 1.01991
49423_sf_hexa 5.93301 1.42586 1.00265
49424_sf_hexa 9.23799 2.18238 1.0295
494997_sf_hexa 24.2587 2.55972 1.12398
494998_sf_hexa 42.7102 4.29992 1.02843
494999_sf_hexa 41.6391 2.83957 1.04178
49544_sf_hexa 10.8045 2.29917 1.01665
49545_sf_hexa 37.0487 2.72751 1.03582
49546_sf_hexa 74.812 3.09665 1.06845
49547_sf_hexa 40.5078 1.81654 1
49548_sf_hexa 49.9651 2.63209 1.05274
49549_sf_hexa 16.3115 1.92565 1.02164
497978_sf_hexa 8.21645 1.63104 1.0004
498432_sf_hexa 120.95 2.95061 1.01602
49885_sf_hexa 56.5094 2.9315 1.00241
49886_sf_hexa 81.2105 3.39311 1.02344
49887_sf_hexa 154.212 3.01987 1.00067
49889_sf_hexa 20.0462 2.2214 1.00025
49890_sf_hexa 131.549 2.5469 1.0802
49891_sf_hexa 48.1063 2.73869 1.00107
50113_sf_hexa 22.5491 2.521 1.01183
50272_sf_hexa 98.2344 2.81801 1.02745
50274_sf_hexa 153.288 3.0177 1.02469
50283_sf_hexa 21.9486 1.89159 1.00001
50308_sf_hexa 10.2765 1.32504 1
503412_sf_hexa 90.9359 2.83197 1.04893
503947_sf_hexa 34.1897 2.58952 1.00587
50411_sf_hexa 44.3507 2.58856 1.01915
50650_sf_hexa 61.2761 3.07598 1.03811
50656_sf_hexa 11.4305 1.88589 1.08147
50657_sf_hexa 80.5789 2.34949 1.01956
50658_sf_hexa 123.602 2.84762 1.03298
50704_sf_hexa 12.6762 1.39556 1
50736_sf_hexa 24.7656 2.06112 1.01249
50737_sf_hexa 16.6432 2.40659 1.15707
50738_sf_hexa 37.4719 2.51048 1.04914
50739_sf_hexa 45.2718 2.64521 1.02524
50740_sf_hexa 47.0775 2.68163 1.09139
509309_sf_hexa 41.2765 2.5142 1.04144
51009_sf_hexa 32.8054 2.45029 1.05095
51010_sf_hexa 27.084 2.38742 1.04633
51013_sf_hexa 45.6662 2.81085 1.0334
51014_sf_hexa 32.4293 2.49959 1.04262
51140_sf_hexa 99.893 2.4061 1.00931
51329_sf_hexa 156.589 2.68987 1.01264
51347_sf_hexa 524.507 3.75258 1.02127
51352_sf_hexa 266.941 3.11169 1.02566
51360_sf_hexa 64.8274 2.65884 1.00509
51454_sf_hexa 68.4055 2.43463 1.00015
51490_sf_hexa 40.5893 2.6287 1.05192
51491_sf_hexa 45.8037 2.58922 1.02786
51492_sf_hexa 42.0479 2.6283 1.05211
51494_sf_hexa 42.8761 2.60464 1.0257
51508_sf_hexa 14.2376 2.47209 1.06321
51511_sf_hexa 21.7478 2.89332 1.11999
51639_sf_hexa 9.96522 2.41764 1.20667
51640_sf_hexa 9.23249 1.84193 1.17598
51642_sf_hexa 9.12511 2.12612 1.26167
51643_sf_hexa 145.154 2.04153 1
51649_sf_hexa 61.1373 2.63776 1.05039
51651_sf_hexa 12.3977 1.9492 1.01523
51652_sf_hexa 8.39103 1.9751 1.1309
51660_sf_hexa 97.491 2.25502 1.00003
518035_sf_hexa 62.2849 2.00086 1
51806_sf_hexa 26.3926 2.35212 1.0187
51807_sf_hexa 93.719 2.27927 1.00003
52069_sf_hexa 13.6242 1.65973 1.00017
52070_sf_hexa 8.65445 1.85077 1.05192
52071_sf_hexa 10.2501 1.69186 1.00175
52072_sf_hexa 9.56628 1.62269 1.00095
52073_sf_hexa 11.7885 2.05991 1.00514
52074_sf_hexa 23.5032 1.67834 1.00291
52075_sf_hexa 9.3363 1.69101 1.00164
521418_sf_hexa 89.4177 3.28967 1.023
52141_sf_hexa 72.6518 2.62808 1.00056
52409_sf_hexa 48.5549 2.08768 1.00031
52410_sf_hexa 67.6683 2.89465 1.05141
52411_sf_hexa 26.4799 2.38466 1.07617
52563_sf_hexa 34.9207 2.78511 1.09735
52564_sf_hexa 66.5095 3.01124 1.03899
52857_sf_hexa 57.1832 2.85883 1.09727
52858_sf_hexa 77.0082 2.54359 1.01348
52860_sf_hexa 89.0027 2.66127 1.02536
52861_sf_hexa 37.5177 2.51539 1.09184
52862_sf_hexa 25.7671 2.48135 1.02591
52970_sf_hexa 35.8425 2.62696 1.03019
530426_sf_hexa 43.5751 2.53272 1.00138
530429_sf_hexa 61.4874 2.53997 1.02729
53117_sf_hexa 7.271 1.89493 1.01672
53118_sf_hexa 30.2322 2.12935 1.01672
53119_sf_hexa 24.1196 2.13163 1.01672
53120_sf_hexa 23.8307 2.07864 1.01672
53121_sf_hexa 7.271 1.88343 1.01079
53122_sf_hexa 84.7428 2.25792 1.01158
53123_sf_hexa 123.394 2.56932 1.01079
53124_sf_hexa 23.8307 2.06769 1.01079
53126_sf_hexa 6.48065 1.62575 1.03422
53241_sf_hexa 37.6812 2.64858 1.05821
53242_sf_hexa 41.0088 2.32237 1.02443
53405_sf_hexa 22.8532 1.95042 1.00002
53406_sf_hexa 30.0973 2.19178 1.0236
53434_sf_hexa 14.4859 2.15554 1.14125
53466_sf_hexa 26.3193 2.15768 1.04339
53467_sf_hexa 40.4487 1.85142 1.00267
53519_sf_hexa 11.3405 1.6103 1
535202_sf_hexa 21.6965 2.14538 1.04179
53581_sf_hexa 86.6353 2.69444 1.02472
53748_sf_hexa 5.796 1.36298 1.00005
53749_sf_hexa 6.83853 1.84145 1.00971
53754_sf_hexa 19.1549 1.97678 1.0403
53757_sf_hexa 6.21893 1.61322 1.00003
53890_sf_hexa 84.9416 3.2131 1.01544
54137_sf_hexa 23.1045 2.71452 1.03322
54226_sf_hexa 13.1941 1.36936 1
54229_sf_hexa 78.2648 2.33494 1
543706_sf_hexa 35.5064 2.74883 1.04319
543707_sf_hexa 25.9815 2.73868 1.0567
543708_sf_hexa 19.6903 2.01261 1.09123
54431_sf_hexa 42.7059 2.71858 1.01553
548859_sf_hexa 85.1251 2.91032 1.0461
548863_sf_hexa 66.5963 2.82602 1.0514
548867_sf_hexa 49.6303 2.71191 1.02226
548868_sf_hexa 54.3242 2.88619 1.09175
548869_sf_hexa 62.2232 2.7181 1.07757
548870_sf_hexa 42.4248 2.74882 1.09328
548872_sf_hexa 141.014 2.90487 1.06001
55039_sf_hexa 141.501 2.75521 1.02554
55093_sf_hexa 10.5724 1.56122 1.00029
55094_sf_hexa 10.82 1.53254 1.00059
551074_sf_hexa 41.9965 2.41703 1.00312
55134_sf_hexa 117.503 2.96313 1.01224
55177_sf_hexa 54.1005 1.80007 1.00016
55262_sf_hexa 40.9299 2.70261 1.05098
55276_sf_hexa 100.928 2.83515 1.0158
55277_sf_hexa 40.0871 2.73811 1.03168
55352_sf_hexa 39.2738 2.76913 1.0588
55353_sf_hexa 269.684 2.90092 1.02675
55354_sf_hexa 16.8577 1.81775 1.00006
55410_sf_hexa 40.7296 2.14684 1.00235
55439_sf_hexa 44.704 2.83334 1.0572
55448_sf_hexa 133.139 3.22667 1.03727
55559_sf_hexa 51.515 2.83869 1.0298
55561_sf_hexa 24.2052 2.36393 1.1411
55570_sf_hexa 46.1139 2.37055 1.00952
55573_sf_hexa 22.3672 2.41662 1.00403
55575_sf_hexa 20.9242 2.33517 1.01031
55577_sf_hexa 28.7463 2.47959 1.02848
55578_sf_hexa 56.1941 2.45331 1.00197
55580_sf_hexa 9.07704 1.33512 1.00001
55583_sf_hexa 10.7216 1.7338 1.00954
55584_sf_hexa 38.5279 2.86713 1.0045
55585_sf_hexa 21.8659 2.08157 1.00795
55657_sf_hexa 50.4784 2.67888 1.03734
56093_sf_hexa 47.0251 2.81111 1.05055
56099_sf_hexa 11.123 1.64179 1.00001
56265_sf_hexa 19.2036 2.1408 1.07368
563452_sf_hexa 18.3726 1.59177 1.00065
56484_sf_hexa 77.8585 2.43078 1.00003
56485_sf_hexa 20.3223 2.39034 1.0441
56496_sf_hexa 124.026 2.83935 1.02758
56497_sf_hexa 4.3388 1.43149 1.00206
56499_sf_hexa 104.726 2.43128 1.02018
56524_sf_hexa 14.1512 1.35744 1
56590_sf_hexa 57.5886 2.69096 1.04759
56592_sf_hexa 19.2036 2.1408 1.07368
567029_sf_hexa 8.87158 2.09267 1.14925
567032_sf_hexa 57.464 2.52355 1.07076
567034_sf_hexa 32.6115 2.89906 1.08321
567035_sf_hexa 11.5876 2.67489 1.25353
567039_sf_hexa 11.8052 2.06186 1.22151
567040_sf_hexa 8.37233 1.46005 1.00059
567041_sf_hexa 23.7415 2.89093 1.07281
56804_sf_hexa 60.9688 2.8646 1.04254
56982_sf_hexa 81.521 2.77658 1.04279
56988_sf_hexa 44.6563 2.7517 1.02503
569947_sf_hexa 23.1031 2.01331 1.0191
57053_sf_hexa 50.4762 2.61914 1.02622
57069_sf_hexa 36.6463 2.95276 1.05913
57070_sf_hexa 45.0153 2.79611 1.04282
57079_sf_hexa 27.1573 2.40823 1.00152
57080_sf_hexa 12.2469 2.11846 1.01092
57081_sf_hexa 8.98856 1.74645 1.00612
57083_sf_hexa 19.7045 1.8095 1.00022
57084_sf_hexa 58.4606 2.35736 1.00848
57140_sf_hexa 40.3739 2.08788 1.00412
57180_sf_hexa 17.314 1.84981 1.01085
57181_sf_hexa 11.4592 1.87776 1.04547
57191_sf_hexa 120.441 3.25999 1.03868
57419_sf_hexa 29.6948 2.3524 1.00084
57420_sf_hexa 7.07743 1.56739 1.00021
57423_sf_hexa 22.9357 2.59132 1.0096
57467_sf_hexa 9.83157 1.631 1.00113
57656_sf_hexa 73.0259 3.14352 1.02559
57657_sf_hexa 24.3747 2.40535 1.00625
57659_sf_hexa 100.308 3.3714 1.04217
57713_sf_hexa 20.6541 2.38778 1.00441
57714_sf_hexa 41.1105 2.49618 1.05096
57809_sf_hexa 88.7473 2.92883 1.01788
57908_sf_hexa 61.5211 2.32449 1.01394
57909_sf_hexa 27.7816 2.25259 1.00093
57910_sf_hexa 48.0986 2.51192 1.03543
57937_sf_hexa 58.0766 2.53354 1.00617
57942_sf_hexa 85.2254 2.56817 1.00476
57945_sf_hexa 162.941 2.55864 1.00142
57948_sf_hexa 61.4304 2.57054 1.00232
57993_sf_hexa 62.724 1.6765 1.00005
58008_sf_hexa 9.77099 2.02337 1.0898
58124_sf_hexa 41.7392 2.93127 1.01011
582284_sf_hexa 127.764 2.80049 1.02186
58392_sf_hexa 49.8415 2.40552 1.00623
58393_sf_hexa 71.3834 2.43281 1.0049
58439_sf_hexa 26.6747 2.25593 1
58564_sf_hexa 45.2587 2.78428 1.01765
58708_sf_hexa 57.016 2.87576 1.03262
58876_sf_hexa 68.1963 2.97988 1.03245
58877_sf_hexa 36.5262 3.13148 1.22125
58939_sf_hexa 68.4055 2.43463 1.00015
591211_sf_hexa 130.357 2.88259 1.01591
591214_sf_hexa 62.8192 2.67683 1.02078
591218_sf_hexa 166.633 2.86509 1.02887
591220_sf_hexa 130.657 2.58948 1.02428
591236_sf_hexa 65.9129 2.90918 1.02569
591241_sf_hexa 47.6487 2.6253 1.02984
591244_sf_hexa 88.7814 2.79472 1.02579
59158_sf_hexa 36.642 2.37319 1.04662
59197_sf_hexa 32.8807 2.17441 1.00041
593380_sf_hexa 52.3456 2.5593 1.03822
593381_sf_hexa 76.6099 2.50797 1.04567
593382_sf_hexa 78.043 2.45012 1.01801
593384_sf_hexa 65.0862 2.31593 1.00356
593385_sf_hexa 157.377 2.46644 1.02505
593386_sf_hexa 54.2779 2.79427 1.02789
593387_sf_hexa 60.4187 2.67684 1.02777
593388_sf_hexa 42.2782 2.52745 1.02286
59494_sf_hexa 17.9646 2.10084 1.01557
59497_sf_hexa 48.8418 2.92169 1.07934
59546_sf_hexa 63.3775 2.54881 1.14804
59559_sf_hexa 9.74103 2.15051 1.2197
59704_sf_hexa 19.6708 2.41624 1.01649
59705_sf_hexa 20.6846 2.28134 1.02715
59710_sf_hexa 33.4821 2.41303 1.00752
59748_sf_hexa 150.572 2.80386 1.01831
59749_sf_hexa 32.8695 2.79408 1.00447
59750_sf_hexa 64.9182 2.77054 1.00672
59760_sf_hexa 17.9262 2.42008 1.06057
59764_sf_hexa 6.25674 1.38929 1.00232
59766_sf_hexa 9.39714 1.33199 1.00068
59767_sf_hexa 9.54579 1.41659 1.00075
59769_sf_hexa 21.5938 1.39301 1.00069
59770_sf_hexa 10.6488 1.38533 1.00149
59771_sf_hexa 6.24756 1.4045 1.00089
59941_sf_hexa 72.5881 1.9732 1.00285
59942_sf_hexa 12.5257 1.41968 1
60100_sf_hexa 35.7745 2.65665 1.00728
60101_sf_hexa 27.5725 2.91575 1.08523
60222_sf_hexa 310.498 3.04694 1.02628
60223_sf_hexa 65.3706 2.49743 1.01789
60246_sf_hexa 25.6648 1.96114 1.00014
60253_sf_hexa 201.707 2.77738 1.00004
60260_sf_hexa 12.3007 2.38713 1.11912
60262_sf_hexa 105.346 2.47779 1.01805
60264_sf_hexa 22.109 2.29616 1.00146
60265_sf_hexa 32.6484 1.70232 1.04039
60267_sf_hexa 39.7754 2.92683 1.05306
60269_sf_hexa 37.2284 2.3576 1.06329
60271_sf_hexa 22.8901 2.20762 1.01802
60274_sf_hexa 27.2626 2.99918 1.05175
60275_sf_hexa 17.2301 2.24928 1.02998
60276_sf_hexa 8.1912 1.63943 1.00069
60278_sf_hexa 10.0167 1.95332 1.00631
60364_sf_hexa 120.694 2.66249 1.00014
60435_sf_hexa 76.8534 2.59479 1.00589
60515_sf_hexa 109.125 2.87091 1.01447
60516_sf_hexa 90.0046 2.87389 1.02824
60517_sf_hexa 63.0304 3.14655 1.04919
60584_sf_hexa 60.9299 2.76134 1.01801
60716_sf_hexa 17.8737 1.61166 1.00015
60813_sf_hexa 128.762 2.56133 1.01449
60843_sf_hexa 10.208 1.75584 1.00001
60848_sf_hexa 125.135 3.00102 1.0367
60861_sf_hexa 20.3354 2.17125 1.01148
60866_sf_hexa 20.6146 2.57615 1.10283
60880_sf_hexa 188.808 2.64455 1.04639
60941_sf_hexa 244.629 2.86708 1.00264
60955_sf_hexa 10.597 2.35941 1.02807
61039_sf_hexa 72.8294 2.87668 1.01702
61082_sf_hexa 111.028 2.34613 1.00201
61083_sf_hexa 8.23294 1.44936 1.00114
61136_sf_hexa 10.7381 2.16627 1.0186
611683_sf_hexa 131.654 2.15623 1.00012
61193_sf_hexa 99.6442 2.66788 1.00381
61194_sf_hexa 58.6137 2.32842 1.00265
61242_sf_hexa 143.446 2.75448 1.02701
613009_sf_hexa 50.2634 2.56009 1.00144
61395_sf_hexa 177.76 3.30106 1.05023
61418_sf_hexa 79.0738 2.63975 1.00801
61433_sf_hexa 70.5423 2.58168 1.01292
616339_sf_hexa 104.222 2.83139 1.00621
61755_sf_hexa 44.1913 2.19932 1.00911
61757_sf_hexa 25.1183 2.24695 1.00322
61761_sf_hexa 124.955 2.60121 1.04502
619537_sf_hexa 75.226 2.03067 1.01309
619538_sf_hexa 28.354 2.35497 1.00107
619539_sf_hexa 16.0079 1.99303 1.05683
619675_sf_hexa 129.987 3.05959 1.03103
621686_sf_hexa 30.3367 2.36077 1.03484
62288_sf_hexa 10.8933 1.43686 1
62587_sf_hexa 61.838 2.88945 1.02335
62592_sf_hexa 35.1051 2.66043 1.05094
627211_sf_hexa 13.4793 2.79738 1.30548
627212_sf_hexa 30.3411 2.45422 1.06454
627213_sf_hexa 59.0249 2.27176 1.03862
62860_sf_hexa 5.13725 1.69573 1.00125
62989_sf_hexa 24.7026 1.77249 1.00055
62990_sf_hexa 109.44 2.81934 1.04616
62991_sf_hexa 30.3886 2.38214 1.13189
62992_sf_hexa 26.6079 1.81911 1.00236
63054_sf_hexa 242.605 2.67781 1.031
63245_sf_hexa 17.3999 2.1999 1.01208
63422_sf_hexa 61.905 2.60682 1.02362
63423_sf_hexa 68.7321 2.87377 1.02178
63424_sf_hexa 69.2181 2.70282 1.04777
63461_sf_hexa 108.884 2.726 1.00035
63465_sf_hexa 15.5929 1.75332 1.00004
63466_sf_hexa 27.7964 2.38662 1.00053
63474_sf_hexa 46.9619 2.5231 1.00403
63497_sf_hexa 58.5766 2.59465 1.00878
63502_sf_hexa 49.8057 2.71322 1.03876
63506_sf_hexa 18.269 1.52664 1.00008
635746_sf_hexa 45.4985 2.87388 1.01992
635747_sf_hexa 50.9389 1.95637 1.00407
63769_sf_hexa 42.3209 2.67336 1.0924
63871_sf_hexa 104.827 2.62988 1.08848
639929_sf_hexa 78.7966 3.23424 1.10872
639930_sf_hexa 34.188 2.96796 1.10655
641138_sf_hexa 26.9604 2.92574 1.06894
641139_sf_hexa 29.9162 2.47596 1.06467
641140_sf_hexa 29.4459 2.64125 1.15517
641142_sf_hexa 22.1997 2.25003 1.00029
641143_sf_hexa 16.8825 1.81487 1.01142
641144_sf_hexa 19.8213 1.81634 1.01321
641146_sf_hexa 16.0177 2.00342 1.02609
642501_sf_hexa 45.1576 2.73668 1.03888
64444_sf_hexa 173.687 2.55107 1.00259
64576_sf_hexa 31.0449 3.12437 1.03974
64577_sf_hexa 10.3524 1.57715 1.00044
64579_sf_hexa 13.5027 2.63297 1.00642
649193_sf_hexa 68.2637 2.13405 1.00151
64957_sf_hexa 162.783 2.21736 1
64983_sf_hexa 23.1873 2.84838 1.01582
64990_sf_hexa 41.2019 2.53038 1.01122
64992_sf_hexa 25.7828 2.47073 1.01017
65141_sf_hexa 25.7628 2.5677 1.05102
65149_sf_hexa 53.595 2.89405 1.02913
65150_sf_hexa 24.5542 2.07276 1.00441
65281_sf_hexa 60.5114 2.83323 1.05262
65282_sf_hexa 73.761 2.79895 1.03297
65395_sf_hexa 94.8537 2.88603 1.03128
65400_sf_hexa 28.34 1.82736 1.00033
65504_sf_hexa 99.2611 3.11523 1.03102
65509_sf_hexa 29.2804 2.65558 1.00734
65561_sf_hexa 17.0393 2.28267 1.08548
65603_sf_hexa 93.0446 2.85064 1.01503
65608_sf_hexa 41.5865 2.76507 1.11581
65616_sf_hexa 78.0687 2.64304 1.04002
65617_sf_hexa 48.9054 2.46723 1.0448
65618_sf_hexa 56.4527 2.61847 1.04071
65619_sf_hexa 82.6629 2.50388 1.04072
65641_sf_hexa 40.0165 2.69637 1.06966
65643_sf_hexa 16.4957 1.98167 1.00374
65644_sf_hexa 25.3957 2.24233 1.0103
656709_sf_hexa 342.244 2.85604 1.03912
65754_sf_hexa 247.672 2.67601 1.00367
65755_sf_hexa 16.4109 1.45434 1
65756_sf_hexa 23.2515 1.47394 1
65758_sf_hexa 68.6775 2.65197 1.01843
65904_sf_hexa 45.2452 2.04523 1
662071_sf_hexa 8.21645 1.63104 1.0004
66478_sf_hexa 58.2683 2.99217 1.00039
66479_sf_hexa 75.8362 2.69376 1.04218
66484_sf_hexa 51.9094 1.73782 1
66485_sf_hexa 79.681 2.78589 1.01273
